text|label|lang|font
Lavvi ( LAVV3 ) lucra R $ 32 , 5 mi 4º tri 2022 , alta 32 % ; aprova dividendo R $ 35 mi . direito dividendos titulares ações Lavvi data-base 14 março 2023 , respeitadas negociações realizadas data . Lavvi ( LAVV3 ) registrou lucro líquido atribuído controlador R $ 32 , 5 milhões quarto trimestre 2022 ( 4T22 ) , alta 32 % frente 4T21 . 2022 , lucro totalizou R $ 114 , 89 milhões ano , queda 35 % frente ano anterior . construtora divulgou números noite desta quarta-feira ( 8 ) . lucro antes juros , impostos , depreciações amortizações ( Ebitda , sigla inglês ) atingiu R $ 24 milhões , ganho 1 % relação 4T21 . 2022 , alcançou R $ 87 milhões ( queda anual 51 % ) . receita líquida trimestre somou R $ 147 , 25 milhões , avanço anual 35 % . ano , cifra R $ 555 milhões ( -9 % frente 2021 ) . vendas líquidas contratadas 4T22 , incluindo 2 lançamentos trimestre vendas estoque , totalizaram R $ 1 , 0 bilhão , significativo incremento 558 % comparado período ano anterior ( 4T21 ) , ocasião Companhia havia lançado Grand Vitrali . 2022 , vendas líquidas contratadas totalizaram R $ 1 , 8 bilhões , crescimento 86 % vs. 2021 . venda estoque acelerou pouco , aumento 20 % relação 3T22 . Desta maneira , média vendas mensal estoque R $ 23 milhões . VSO consolidada ( vendas sobre oferta , VGV ) registrou 43 % trimestre , sendo ano alcançou 57 % . 2022 , Valor Geral Vendas ( VGV ) lançado empresa somou R $ 1 , 6 bilhão ( +64 % versus 2021 visão % Lavvi , ex-permuta ) vendas somaram R $ 1 , 1 bilhão ( +53 % base anual , mesma visão ) . ProventosO conselho administração Lavvi anunciou ainda aprovação distribuição dividendos intercalares adicionais montante R $ 35 milhões . valor ação corresponde R $ 0 , 17908827001 . direito dividendos declarados titulares ações Lavvi data-base 14 março 2023 , respeitadas negociações realizadas data , inclusive . Assim , ações negociadas ex-dividendos partir 15 março 2023 . pagamento dividendos realizado 24 março 2023 .|2|ptbr|infomoney
A receita cresceu 1 por cento para € 742,2 milhões, US $ 964 milhões, de € 735 milhões.|2|ptbr|financial-phrase-bank
O lucro por ação EPS aumentou para EUR 0,11 de EUR 0,03.|2|ptbr|financial-phrase-bank
Prates fecha trio vai decidir sobre preço gasolina . regra , decisões sobre reajustes tomadas conjunto presidente diretores financeiros comercialização logística . indicação gestor Sergio Caetano Leite diretoria financeira Petrobras ( PETR3 ; PETR4 ) , presidente estatal , Jean Paul Prates , fechou trio , aprovado , poder decidir sobre reajustes preços combustíveis . escolha Caetano Leite , formalizada noite última sexta-feira , adiantada Estadão/Broadcast janeiro . Além próprio Prates , fará parte grupo delibera sobre preços escolhido diretoria Comercialização Logística , engenheiro químico bacharel Direito Claudio Schlosser . cinco nomes anunciados diretoria executiva Petrobras 2 fevereiro . regra , Petrobras , decisões sobre reajustes tomadas conjunto presidente diretores financeiros comercialização logística , cargos ainda ocupados Rodrigo Araújo Cláudio Mastella . Portanto , renovado parcialmente chegada Prates , trio decisor promoveu único reajuste : redução 8 , 9 % , R $ 0 , 40 preço litro diesel Petrobras , 8 fevereiro . Analistas ouvidos Estadão/Broadcast definiram movimento “ técnico ” linha dinâmica reajustes gestão anterior , Petrobras acompanha parcialmente variação preço paridade importação ( PPI ) , forma deixar gordura evitar preço fique defasado logo seguida , função flutuações mercado internacional petróleo derivados . Segundo consultores Pedro Shinzato , StoneX , Bruno Páscoa , Centro Brasileiro Infraestrutura , havia espaço reduzir litro diesel pouco R $ 0 , 60 , Petrobras optou corte R $ 0 , 40 . IndicadosOs dois indicados diretoria Petrobras aguardam aprovações empresa . fontes mercado estatal avaliam devem enfrentar dificuldades . informações jornal Estado S. Paulo .|1|ptbr|infomoney
A ação da Ahlstrom é cotada na NASDAQ OMX Helsinki.|1|ptbr|financial-phrase-bank
O capital social da Cargotec após o aumento ascende a EUR 64.299.180.|1|ptbr|financial-phrase-bank
A margem financeira foi de 39,3 milhões de euros, face a 32,7 milhões de euros.|2|ptbr|financial-phrase-bank
As perdas operacionais totalizaram EUR 3,2 milhões, em comparação com um lucro de EUR 7,2 milhões no terceiro trimestre de 2008.|0|ptbr|financial-phrase-bank
A empresa é responsável por todas as atividades de armazenamento de gás natural na França, Grã-Bretanha e Alemanha.|1|ptbr|financial-phrase-bank
Ms Laakso will be responsible for HKScan 's HR functions and for their development in all of the Group ` smarket areas .|1|eng|financial-phrase-bank
O primeiro grupo de clientes a ser treinado será formado por proprietários de oficinas de pintura e seus assistentes.|1|ptbr|financial-phrase-bank
`` This is a significant milestone for Benefon , helping us to secure critical USP 's for our personal navigation product roadmap for 2007 and beyond , '' commented Simon Button , Chief Technology Officer at Benefon .|2|eng|financial-phrase-bank
The order also includes start-up and commissioning services .|1|eng|financial-phrase-bank
A Panostaja trata seus parceiros de negociação, como empreendedores que vendem o trabalho de suas vidas e empreendedores iniciantes que buscam uma carreira de forma justa, justa e de acordo com a lei.|1|ptbr|financial-phrase-bank
Americanas (AMER3): leilões e fato relevante, acompanhe o dia da companhia na B3|1|ptbr|b3
In future , the plant will focus on the production of flange profiles for wind farm towers .|1|eng|financial-phrase-bank
Em julho-setembro de 2008, as vendas líquidas da YIT aumentaram para EUR 970,8 milhões, em comparação com EUR 906,8 milhões no período correspondente em 2007.|2|ptbr|financial-phrase-bank
RTX Stock Rises In Buy Zone After Cruising Past Earnings Forecasts, Reaffirming Outlook|2|eng|google-news
Verizon's tepid results underscore wireless slowdown, tough competition|0|eng|google-news
A fábrica da Kone localizada em Ayanambakkam, um subúrbio a oeste de Chennai, é uma instalação totalmente integrada que lhe dá a capacidade de lidar com os custos.|2|ptbr|financial-phrase-bank
STJ deve voltar julgar incidência PIS/Cofins sobre descontos varejistas . Defesa argumenta desconto gera acréscimo patrimônio empresas , deveria enquadrado receita . primeira turma Superior Tribunal Justiça ( STJ ) deve voltar julgar , tarde desta terça-feira ( 7 ) , ação discute incidência PIS/Cofins sobre descontos bonificações dados varejistas . julgamento começou final ano passado suspenso pedido vista . agora , dois cinco ministros votaram forma favorável contribuintes . descontos bonificações concedidos fornecedores revendedores precisam abater algum tipo custo – decorrente produção materiais publicitários divulgação mercadorias logística , exemplo . Varejistas argumentam desconto gera acréscimo patrimônio empresas , deveria enquadrado receita – base incidência PIS/Cofins . Corte avalia recurso apresentado Cencosud Brasil contra decisão obrigou recolher tributo sobre descontos bonificações anos passados . controvérsia ganhou corpo 2017 , Receita Federal orientou fiscais cobrarem PIS/Cofins sobre valores recebidos bonificações abatimentos fornecedores . partir então , prática frequente varejo começou multada . sustentação oral , advogada Ariane Costa Guimarães , escritório Mattos Filho , defende varejista , argumentou desconto forma dividir despesas indústria varejo . “ descontos representam redutores custo . Assim sendo , falar receita obtida conta desses descontos ” , afirmou início julgamento , novembro . Devido potencial impacto todo setor , Instituto Desenvolvimento Varejo ( IDV ) ingressou amicus curie ( parte interessada ) processo . “ poder ganhar termos concorrência , ( varejistas ) buscam descontos indústria oferecer produtos forma barata consumidor final ” , defendeu sustentação oral advogada Betina Treiger Grupenmacher , representa IDV . “ ganha receita , deixa gastar ” . Grupenmacher lembrou varejistas adquirem produtos grande volume , , estabelecem contratos comerciais contemplam descontos . , procurador Sandro Leonardo Soares , representante Procuradoria-Geral Fazenda Nacional ( PGFN ) , garantir todos contratos comerciais firmados varejistas fornecedores encaixam descontos bonificações . citou reportagens apontaram suposta “ ditadura varejo ” – alta concentração mercado prejudicaria indústria negociações . Segundo procurador , casos varejistas impõem “ pedágios ” , passam descontos , fornecedores . ministra Regina Helena Costa , relatora ação , acolheu argumentação contribuintes . , varejista incorre despesa desempenho atividade enquanto fornecedor obtém receita mediante contratos compra venda . “ Sob perspectiva aquisição produtos revendedor , bonificação atenua montante desembolsado título custo operação . Trata-se , portanto , redução valor compra bens serem posteriormente comercializados ” , afirmou voto . defendeu distinção natureza descontos concedidos , evitar fraudes , deve averiguada Fisco . CarfEmbora inédito Justiça , tema enfrentado Conselho Administrativo Recursos Fiscais ( Carf ) novembro ano passado . órgão administrativo reconheceu PIS Cofins incidem sobre bonificações descontos comerciais incondicionais ( “ incondicionais ” descontos sujeitos qualquer restrição futura ) . conselheiros , prevaleceu entendimento descontos constituem receita , recuperação custos . Tribunal Regional Federal 4ª Região ( TRF-4 ) tomou decisão favorável varejistas julgamento 2022 . tribunal entendeu , “ comprar desconto , contribuinte reduz custo aquisição natureza jurídica receita efeitos incidência contribuições PIS Cofins ” .|1|ptbr|infomoney
BasWare Order Matching automatically matches purchase invoices with approved purchase orders .|1|eng|financial-phrase-bank
Orders received grew by 55 % year-on-year to EUR732m .|2|eng|financial-phrase-bank
ND = Não divulgado.|1|ptbr|financial-phrase-bank
Como declarar poupança no Imposto de Renda|1|ptbr|b3
apostas altas , indústria brasileira carnes domina delegação Lula China . quase 250 executivos participantes viagem , 69 frigoríficos . quarto líderes empresariais viajam China presidente Luiz Inácio Lula Silva próxima semana ligações indústria brasileira carnes , expansão depende fortemente demanda chinesa maior parte exportações . quase 250 executivos participantes viagem , 69 frigoríficos dominam lista inclui produtores celulose , grupo indústria soja executivos setores mineração , construção serviços financeiros , acordo lista preliminar delegações empresariais governo vista Reuters . JBS , maior empresa carnes mundo , enviou cerca 26 % exportações globais China ano passado , cerca dez representantes delegação , incluindo três família Batista controla negócio . BRF , maior exportadora global frango , pretende enviar cinco executivos , incluindo presidente conselho administração Marcos Molina , fundador Marfrig Global Foods , detém controle acionário BRF . Outros nomes lista governo , datada 18 março , incluem CEOs mineradora Vale , fabricante aviões Embraer , produtora celulose Suzano grupo engenharia Novonor , ex-Odebrecht . Lula parte China neste fim semana , muitos executivos delegação associações viajaram antes presidente , acordo autoridades governo . Representantes JBS disseram China parceiro comercial importante empresa pretende fortalecer laços comerciais . Marfrig quis comentar . BRF , Vale Suzano Novonor retornaram pedido comentário . Embraer afirmou otimista relançamento parceria estratégica Brasil-China ampliação trocas comerciais setores alto valor agregado , tal setor aeroespacial . J & F , empresa investimentos família Batista , dona JBS participações setor produção celulose energia , quis comentar sobre expectativas viagem . pessoa próxima empresa disse China maior mercado J & F . Lista desejosA ABPA , associação brasileira frigoríficos suínos aves , enviando menos três representantes . nota , ABPA informou busca reconhecimento Pequim Rio Grande Sul Paraná livres febre aftosa vacinação , exportar carne suína ossos miudezas . ABPA pressionando licenças exportação fábricas . China compra 44 % exportações brasileiras carne suína volume cerca 14 % frango , segundo dados ABPA referente primeiros dois meses 2023 . Duas grandes entidades indústria carne bovina , Abiec Abrafrigo , enviando representantes . prioridades convencer China suspender embargo exportação carne bovina aplicado 23 fevereiro , caso doença “ vaca louca ” atípico descoberto Brasil . Nenhuma associações respondeu pedido comentário . “ Amanhã faz mês embargo ” , disse analista Datagro Pecuária , João Figueiredo . “ expectativa positiva reabertura próximos dias , potencialmente durante missão ( presidencial ) ” . Segundo fonte governo brasileiro , China todas informações necessárias sobre caso sanitário . Brasil pretende renegociar protocolos sanitários segundo quais único caso “ vaca louca ” desencadeia proibição exportação todo país . produtores carne bovina Brasil perdem 25 milhões dólares dia embargo . Cerca 62 % exportações brasileiras carne bovina China ano passado .|2|ptbr|infomoney
(ADP News) - 22 de janeiro de 2009 - A fabricante finlandesa de telefones celulares Nokia Oyj (OMX: NOK1V) disse hoje que seu lucro operacional caiu para EUR 5 bilhões (US $ 6,5 bilhões) em 2008, de EUR 8 bilhões em 2007.|0|ptbr|financial-phrase-bank
Mercado financeiro hoje: EUA atento ao índice de consumo; Campos Neto e balanços são foco no Brasil|1|ptbr|b3
O lucro operacional excluindo itens não recorrentes totalizou EUR 40,6 milhões, abaixo dos EUR 57,3 milhões ano-a-ano.|0|ptbr|financial-phrase-bank
O contrato cobre a fabricação, tratamento de superfície e instalação das estruturas de aço.|1|ptbr|financial-phrase-bank
The value of the firm 's forestry holdings increased by SEK 3.6 bn .|2|eng|financial-phrase-bank
In January-November 2009 , the group 's sales totalled EUR 7,801.7 mn , which was a drop of 12.6 % from the same period of 2008 .|0|eng|financial-phrase-bank
Mercado financeiro hoje: pronunciamento de Lula e PEC ficam no foco|1|ptbr|b3
A editora de jornais finlandesa Sanoma, do grupo de mídia SanomaWSOY, está fundindo suas folhas gratuitas Uutislehti 100 e Metro a partir de meados de setembro de 2008 para formar uma nova folha gratuita a ser denominada Metro.|1|ptbr|financial-phrase-bank
A alteração nas participações de acordo com o Capítulo 2, Secção 9 da Lei Finlandesa dos Mercados de Valores Mobiliários é descrita abaixo.|1|ptbr|financial-phrase-bank
Pretax profit jumped to EUR 21.9 million from EUR 3.1 million .|2|eng|financial-phrase-bank
The flagship will open this fall in Manhattan 's Flatiron District in the `` Toy Building , '' at 200 Fifth Avenue .|1|eng|financial-phrase-bank
Após 50 anos de funcionamento, rede de farmácias anuncia fechamento e demissão em massa|0|ptbr|google-news
O grupo reiterou sua previsão de que os fabricantes de celulares venderão cerca de 915 milhões de unidades este ano em todo o mundo.|1|ptbr|financial-phrase-bank
Kesko publicou anteriormente um comunicado na bolsa de valores sobre o negócio em 7 de fevereiro de 2007.|1|ptbr|financial-phrase-bank
A Nokia inaugurou sua fábrica perto de Chennai em 11 de março de 2006.|1|ptbr|financial-phrase-bank
As perdas pré-impostos totalizaram EUR 162,3 milhões, em comparação com um lucro de EUR 253,5 milhões em 2007.|0|ptbr|financial-phrase-bank
Nova linha de crédito para MEIs com benefícios vantajosos|2|ptbr|google-news
Em conexão com o negócio, a Digia vai empregar 19 pessoas da Nokia em Oslo e no Vale do Silício nos EUA.|1|ptbr|financial-phrase-bank
A Fortum pretendia gastar até (EURO) 2,7 bilhões para se tornar a única proprietária do TGK-10.|1|ptbr|financial-phrase-bank
Fiskars is also engaged in the global supply of marine and energy equipment solutions and services through its associated company , Wartsila Corporation .|1|eng|financial-phrase-bank
O fornecedor finlandês de componentes eletrônicos de comunicação Scanfil Oyj disse na terça-feira que as vendas no primeiro semestre de 2006 serão 15% menores do que no mesmo período do ano anterior.|0|ptbr|financial-phrase-bank
O grupo de tecnologia finlandês Aspocomp Group Oyj (OMX Helsinki: ACG1V) divulgou seu relatório do terceiro trimestre na quinta-feira (13 de novembro), apresentando um lucro operacional de EUR0,4 milhões, em comparação com uma perda de EUR0,5 milhões no terceiro trimestre de 2007 .|2|ptbr|financial-phrase-bank
As telecomunicações têm um limite de investimento estrangeiro de 74%, mas parece que o VAS móvel não, o que significa que a Tecnomen pode obter até 96,6%.|1|ptbr|financial-phrase-bank
Startup computador quântico revela chip digital opera temperatura baixa . computadores quânticos prometem concluir alguns cálculos milhões vezes rápido supercomputador poderoso atualidade . ( Reuters ) – startup computadores quânticos SEEQC , sede Nova York , desenvolveu chip digital pode operar temperaturas frias espaço sideral , disse empresa nesta quarta-feira . computadores quânticos prometem concluir alguns cálculos milhões vezes rápido supercomputador poderoso atualidade . desafio processadores quânticos bits quânticos , qubits , geralmente precisam armazenados temperaturas baixas , próximas zero Kelvin , -273 , 15 graus Celsius . outro lado , computadores clássicos operam temperaturas moderadas . dois precisam emparelhados , pois informações processadores quânticos medidas forma onda devem digitalizadas uns zeros computadores clássicos usados controle acesso qubits . Atualmente , fios conectam processador quântico câmara congelamento computadores clássicos temperatura ambiente , mudança temperatura pode diminuir velocidade causar outros problemas . SEEQC criou computador quântico dessa maneira agora tentando modificá-lo novos chips . primeiro chip revelado nesta quarta-feira fica diretamente sob processador quântico , controla qubits lê resultados . tecnologia pode facilitar construção computadores quânticos poderosos , pois cada câmara criogênica capaz suportar número maior qubits , disse John Levy , cofundador presidente SEEQC Reuters . computadores quânticos supercondutores hoje têm centenas qubits , alguns estimam milhares , milhão , podem necessários criar computador quântico execute algoritmos úteis . menos dois outros chips ainda desenvolvimento ficarão parte pouco quente câmara criogênica . empresa fundada 2018 levantou total 30 milhões dólares junto investidores . Jane Lanhee Lee|2|ptbr|infomoney
Educação impulsiona IPCA de fevereiro que avança 0,84%|2|ptbr|b3
O preço da matéria-prima alumínio subiu no final de 2005, mas a empresa considera as perspectivas para 2006 favoráveis.|2|ptbr|financial-phrase-bank
Flash InvestNews: o que fez os dados comerciais da China terem a maior queda em 2 anos?|0|ptbr|b3
Haddad : Expusemos linhas gerais arcabouço Pacheco , Lira líderes . Governo ainda decidirá anúncio arcabouço fiscal feito simultaneamente novo regramento sobre parcerias público privadas . ministro Fazenda , Fernando Haddad , afirmou , tarde desta segunda-feira ( 20 ) , cumpriu agenda apresentação arcabouço fiscal líderes Câmara Senado , além presidentes duas casas . Segundo , ideia reunir ainda hoje presidente Luiz Inácio Lula Silva apresentar ouviu parlamentares . “ Cumprindo cronograma , falei líderes Câmara Senado , além presidentes duas casas . Expusemos linhas gerais arcabouço anunciado presidente República . Acho recepção líderes presidentes boa . Assim ministros sexta-feira . confiantes fase final ” , declarou . Segundo Haddad , governo ainda decidirá anúncio arcabouço fiscal feito simultaneamente novo regramento sobre parcerias público privadas ( PPPs ) . “ verdade , decisão precisa tomada arcabouço regulatório sobre investimentos , sobre PPPs , lança junto arcabouço fiscal . coisa importante alavancar investimentos . conta sobre vinculações constitucionais fazendo ter segurança sobre parâmetros . detalhes pontuais esperando cálculos ” , disse .|1|ptbr|infomoney
A análise SWOT é apenas um método de categorização e tem suas próprias fraquezas.|1|ptbr|financial-phrase-bank
Mercado financeiro e Morning Call Safra: IPCA, varejo e juros são o destaque do dia|1|ptbr|b3
Estresse global e incertezas políticas derrubam Ibovespa|0|ptbr|b3
Na Finlândia, a Alma Media se concentrará na qualidade e no desenvolvimento de operações de cadeia.|1|ptbr|financial-phrase-bank
Proline Plus está disponível em modelos de canal único e multicanal ajustáveis e modelos de canal único de volume fixo, em faixas de volume de 0,1 microlitro a 10 ml.|1|ptbr|financial-phrase-bank
Finnish OKO bank has signed a cooperation agreement with Raiffeisen concerning Finnish companies ' investments in Russia .|2|eng|financial-phrase-bank
Bolsa lança curso gratuito sobre criptoativos , direito certificado . 17 aulas reunindo 7 especialistas , “ investir cripto bolsa ” 100 % online gratuito , certificado assinado própria B3 . Pioneira mundo assunto criptoativos , B3 , bolsa valores brasileira , juntou gestora QR Asset Management , lançar curso “ investir cripto bolsa II ” , segunda versão curso ( após primeiro tornar curso maior número alunos história B3 ) , totalmente focada indústria criptoativos . Reunindo 7 especialistas , Fernando Ulrich , “ papa ” Bitcoin Brasil , curso 17 aulas , 4h conteúdo , totalmente online gratuito . Desta vez , foco indústria criptoativos , NFTs , DeFi ( finanças descentralizadas ) , Web3 ( Internet descentralizada ) , metaverso Tokenização . final , alunos participarem aulas direito certificado , assinado própria B3 , além QR Asset . inscrições podem feitas link : qrasset . . br/O curso 4h duração , curso passeia história , tecnologia contexto macroeconômico surgimento criptoativos classe saiu 0 , 2008 , Trilhão dólares valor mercado , década . Além Fernando Ulrich , Liberta Investimentos , curso contará outros 6 especialistas : Fernando Carvalho ( CEO QR Capital ) , Rafael Izidoro ( CEO Rispar ) , Alexandre Ludolf ( CIO QR Asset ) , Theodoro Fleury , CFA ( Gestor QR Asset ) , Gerson Raimundo Jr , PhD ( analista QR Asset ) , além Cauê Oliveira ( analista on-chain BlockTrends Research ) . Alexandre Ludolf , diretor investimentos QR Asset , traduziu curso “ prêmio investidores buscam informações estudam ativos antes investir baseados dicas falsas promessas ” . Segundo Ludolf , mercado brasileiro criptoativos hoje investidores própria bolsa , muitos quais desconhecendo alternativas reguladas investimentos , fiscalização medidas proteção investidor . “ Assim primeira versão , curso atual conta aulas sobre proteção segurança investidor , diferencial gostamos agregar sempre , mostrando possível dentro tecnologias disruptivas investir transformação diversas indústrias , entretenimento , moda , esportes finanças , correr riscos desnecessários ” , ressalta Ludolf . Sobre conteúdoDividido 17 aulas 4 módulos , curso começa introdução histórica feita Fernando Ulrich , narrando criação Bitcoin contexto crise 2008 , consequente queda juros . módulo 1 , intitulado “ Zero Trilhão ” , ainda aula sobre análise on-chain , metodologia análise criptoativos utiliza dados blockchain Bitcoin entender sentimento mercado . aula fica cargo Cauê Oliveira , analista On-Chain BlockTrends Research . módulo 2 , aluno deve mergulhar tecnologias disrupções indústria , aprendendo sobre NFTs , indústria Morgan Stanley projeta atingir US $ 230 bilhões 2030 ( valor equivalente indústria games hoje ) , além Metaverso , DeFi , Tokenização outras . aspecto permeia módulos relação grandes investidores , corporações tecnologia , “ Big Techs ” , fundos VC , “ capitalistas risco ” outros . tema aprofundado maior clareza módulo 3 , conta aulas Fernando Ulrich , Fernando Carvalho , CEO QR Capital Alexandre Ludolf . módulo 4 , Theodoro Fleury , gestor QR Asset Management , aborda correlação índices tecnologia mercado americano , Nasdaq100 , criptoativos . Fleury retorna ainda última aula abordar arbitragem ETFs , prática pouco conhecida , permite gerar alfa índice passivo . módulo , Gerson Jr , PhD analista QR Asset , aborda chamada “ economia comportamental ” , analisar tipos investimentos cripto . módulo conta ainda aula sobre segurança , ministrada Rafael Izidoro , CEO Rispar , fintech empréstimos colateral cripto . matrículas curso “ investir Cripto bolsa ” começaram nesta semana . curso , 100 % online gratuito , conta certificado conclusão assinado B3 QR Asset pode acessado neste link .|2|ptbr|infomoney
Oriola-KD é um spin-off da divisão de atacado do grupo farmacêutico finlandês Orion Oyj.|1|ptbr|financial-phrase-bank
Como parte de sua nova estratégia, a Finnish Biohit está planejando incorporar seu negócio de diagnósticos em uma sociedade limitada separada.|1|ptbr|financial-phrase-bank
A empresa confirmou a sua estimativa de receitas mais baixas para todo o ano de 2009 do que no ano anterior, EUR93,9 milhões, conforme apresentado no relatório intercalar de 5 de agosto de 2009.|0|ptbr|financial-phrase-bank
France T+®l+®com spent more time studying TeliaSonera than other potential takeover targets because it has a shareholder that wants to sell , Pellissier said .|1|eng|financial-phrase-bank
De acordo com o seu aviso, o Skandinaviska Enskilda Banken AB publ Helsinki Branch desinvestiu em 10 de agosto de 2009 no total 11.958.000 ações da Alma Media em Ilkka-Yhtyma Oyj e Kaleva Kustannus Oy, conforme as condições do acordo feito pelas empresas em 1 de julho de 2009 cumpridas.|1|ptbr|financial-phrase-bank
Lula deve remarcar visita China 11 abril . acordo ministro Paulo Pimenta , confirmação nova data depende apenas pequenos ajustes . presidente Luiz Inácio Lula Silva deve remarcar dia 11 abril viagem China faria nesta semana adiada após presidente diagnosticado pneumonia leve , disse Reuters nesta quarta-feira ministro Secretaria Comunicação Social Presidência ( Secom ) , Paulo Pimenta . acordo ministro , confirmação nova data depende apenas pequenos ajustes . terça-feira , Pimenta , disse Lula , 77 anos diagnosticado Influenza , terminando medicação deve retomar agenda normal ainda nesta semana . acordo fonte conhecimento planos sobre viagem Lula China , 11 abril data próxima disponibilizada governo chinês , ainda falta confirmação oficial parte Pequim .|1|ptbr|infomoney
O justo valor das propriedades de investimento era de EUR 2 251,0 (1 281,4) milhões.|1|ptbr|financial-phrase-bank
Diluted earnings per share ( EPS ) declined to EUR 0.78 from EUR 1.76 .|0|eng|financial-phrase-bank
Alckmin : Arrecadação vai crescer municípios reforma tributária . Segundo vice-presidente , governo empenhado melhorar ambiente negócios reduzir custo Brasil . vice-presidente ministro Desenvolvimento , Indústria , Comércio Serviços , Geraldo Alckmin , afirmou , nesta segunda-feira ( 13 ) , reforma tributária aumentará arrecadação municípios ganhos eficiência trará País . declaração feita durante coquetel encerramento primeiro dia 84ª Reunião Geral Frente Nacional Prefeitos ( FNP ) , ocorre Brasília hoje amanhã . “ Sei preocupação reforma tributária , tirar dinheiro ninguém , reduzir custos . Podem ter certeza arrecadação vai crescer municípios reforma tributária ” , disse . Segundo Alckmin , governo empenhado melhorar ambiente negócios reduzir custo Brasil . cedo , ministro Fazenda , Fernando Haddad , participou evento cedo defendeu reforma tributária unificação tributos meio Imposto sobre Valor Agregado ( IVA ) .|2|ptbr|infomoney
Podemos escolher a opção mais eficiente e de melhor valor geral para nossos clientes que já estão na fase de licitação.|2|ptbr|financial-phrase-bank
Renda fixa: Marília Fontes explica como se proteger da crise de crédito e montar a reserva de emergência|1|ptbr|b3
Pretax profit totalled EUR 2.0 mn , compared to a loss of EUR 159.2 mn in the fourth quarter of 2008 .|2|eng|financial-phrase-bank
A ação está sendo negociada acima de seus MAPs e o MAP de 50 dias de SEK72 .983 é maior do que o MAP de 200 dias de SEK70 .283, um indicador de alta.|2|ptbr|financial-phrase-bank
JP Morgan expects that Scala will lower Nobel Biocare 's growth forecast for 2007 from the current guidance of 23-25 pct , as well as the operating margin target from the current 34-35 pct .|0|eng|financial-phrase-bank
Após pedidos , governo prorroga prazo adequação nova lei licitações dezembro . Escola Nacional Administração Pública ( Enap ) vai ajudar capacitação servidores municipais adequação regras . governo federal prorrogou prazo órgãos administração pública adaptarem novas regras licitações públicas dezembro deste ano . novo prazo , atende pleitos prefeitos , previsto Medida Provisória ( MP ) publicada edição extra Diário Oficial União ( DOU ) sexta-feira ( 31 ) . nova Lei Licitações sancionada 2021 passaria valer completo partir 1º abril , após dois anos transição . mudanças , incluem União , Estados municípios , formuladas aumentar eficiência gestão pública evitar casos corrupção . “ adiamento , órgãos entidades Administração Pública Federal , Estadual Municipal ainda poderão publicar editais formatos antigos contratação dia 29 dezembro 2023 ” , informou Ministério Gestão Inovação Serviços Públicos nota . pasta informou irá , meio Escola Nacional Administração Pública ( Enap ) , ajudar capacitação servidores municipais adequação regras . Enap vai lançar , maio , trilha capacitação certificação online orientar gestores públicos , abertas prefeituras todo País . “ Nova Lei Licitações valendo uso diversos órgãos . formas antigas contratação continuam válidas ainda conseguiu adaptar ” , afirmou ministra , Esther Dweck , redes sociais . ministério afirmou , após novo prazo , Nova Lei Licitações único regramento realização compras públicas País . “ Além unificar toda legislação anteriormente vigente , nova lei , avançada moderna , traz maior transparência , eficácia agilidade licitações execução contratos administrativos . ” medida adiantada presidente Câmara Deputados , Arthur Lira ( PP-AL ) , durante Marcha Prefeitos , promovida Confederação Nacional Municípios ( CNM ) Brasília nesta semana . Contudo , parlamentar afirmou governo prorrogaria prazo março 2024 . “ movimentação vários deputados governo federal , ministra Gestão ( Esther ) Dweck vai baixar portaria prorrogar Lei Licitações março ano vem , gestores possam atender prazo , acomodar nova lei ter prejuízos partir agora ” , disse Lira evento .|1|ptbr|infomoney
Orlando seeking federal funding to link SunRail commuter train to Brightline|1|eng|google-news
The original patent was filed in Finland under application No. .|1|eng|financial-phrase-bank
A Nurminen Logistics oferece serviços de logística de alta qualidade, como transportes ferroviários, serviços de terminal, despacho, transportes especiais e pesados e transportes médicos.|1|ptbr|financial-phrase-bank
Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .|2|eng|financial-phrase-bank
BlackRock: não estar investindo pode ser mais arriscado do que estar|2|ptbr|b3
10 Cool New Cybersecurity Tools Announced At RSAC 2023|2|eng|google-news
A Stora Enso Oyj disse na sexta-feira que venderá sua unidade na América do Norte para a NewPage, em um negócio avaliado em € 1,82 bilhão e US $ 2,52 milhões.|1|ptbr|financial-phrase-bank
In the first nine months of 2010 , the company 's net loss narrowed to EUR 415,000 from EUR 7.4 million for the corresponding period of 2009 .|2|eng|financial-phrase-bank
