|text|label|lang|font
228|(ADP News) - 5 de novembro de 2008 - A fabricante finlandesa de produtos e soluções de medição eletrônica Vaisala Oyj (OMX: VAIAS) disse hoje que seu lucro líquido subiu para EUR 18 milhões (USD 23,1 milhões) nos primeiros nove meses de 2008 de EUR 1|2|ptbr|financial-phrase-bank
229|(ADP News) - 29 de outubro de 2008 - A fabricante finlandesa de equipamentos de elevação Konecranes Oyj (OMX: KCR1V) disse hoje que seu lucro líquido subiu para EUR 116,6 milhões (US $ 149,1 milhões) nos primeiros nove meses de 2008 de EUR 73,6 milhões para o s|2|ptbr|financial-phrase-bank
230|A Metso espera que suas vendas líquidas aumentem cerca de 10% em 2008, a taxas de câmbio comparáveis.|2|ptbr|financial-phrase-bank
231|A M-real gerou um faturamento de EUR 5,6 bilhões em 2006 e tem 15.500 funcionários.|1|ptbr|financial-phrase-bank
232|A Neste Oil Corp. assinou contratos de aquisição de longo prazo com a Honkajoki Oy e Findest Protein Oy, ambas pertencentes a fabricantes de alimentos finlandeses, para o fornecimento de gordura animal para a produção de biodiesel na refinaria de 200.000 b-cd da Neste Porvoo, Finlândia.|2|ptbr|financial-phrase-bank
233|A margem financeira aumentou 4,5% para EUR 31,4 milhões de EUR 30,0 milhões em 2004.|2|ptbr|financial-phrase-bank
234|A margem financeira foi de 152,2 milhões de euros, acima dos 101,0 milhões de euros em 2008.|2|ptbr|financial-phrase-bank
235|A margem financeira foi de 39,3 milhões de euros, face a 32,7 milhões de euros.|2|ptbr|financial-phrase-bank
236|As vendas líquidas do Negócio de Óleo Vegetal aumentaram de 10,1 milhões de euros para 10,6 milhões de euros.|2|ptbr|financial-phrase-bank
237|As vendas líquidas da Nokia Multimedia totalizaram 5,7 bilhões de euros, um aumento de 45% em relação ao período correspondente em 2005.|2|ptbr|financial-phrase-bank
238|O lucro operacional aumentou para EUR 696,4 milhões, de EUR 600,3 milhões em 2009.|2|ptbr|financial-phrase-bank
239|O lucro operacional do grupo Kauppalehti aumentou para EUR 1,5 milhões de EUR 1,3 milhões, e o da Marketplaces para EUR 1,3 milhões de EUR 1,0 milhão no terceiro trimestre de 2006.|2|ptbr|financial-phrase-bank
240|O lucro operacional aumentou de EUR 1,94 milhões para EUR 2,45 milhões.|2|ptbr|financial-phrase-bank
241|O lucro operacional subiu de 19,9 milhões para 22,1 milhões de euros.|2|ptbr|financial-phrase-bank
242|O lucro operacional aumentou para EUR 1,6 milhões de EUR 1,1 milhões no período correspondente em 2006.|2|ptbr|financial-phrase-bank
243|O lucro operacional aumentou para 103,4 milhões de euros de 23,2 milhões de euros no período correspondente em 2006.|2|ptbr|financial-phrase-bank
244|O lucro operacional aumentou para EUR 13,5 milhões de EUR 9,7 milhões no período correspondente em 2006.|2|ptbr|financial-phrase-bank
245|O lucro operacional aumentou para EUR 26,7 milhões de EUR 14,9 milhões no período correspondente em 2006.|2|ptbr|financial-phrase-bank
246|O lucro operacional aumentou para EUR 27,8 milhões, de EUR 17,5 milhões em 2008.|2|ptbr|financial-phrase-bank
247|O lucro operacional aumentou para EUR 3,2 milhões de EUR 1,0 milhões no período correspondente em 2008.|2|ptbr|financial-phrase-bank
248|O lucro operacional aumentou para EUR 4,7 milhões de EUR 3,6 milhões.|2|ptbr|financial-phrase-bank
249|O lucro operacional aumentou para EUR 4,7 milhões, de EUR 4,6 milhões.|2|ptbr|financial-phrase-bank
250|O lucro operacional aumentou para EUR 9,2 milhões, de EUR 6,8 milhões no período correspondente em 2007.|2|ptbr|financial-phrase-bank
251|O lucro operacional aumentou para EUR2,4 milhões de EUR1,6 milhões do ano anterior.|2|ptbr|financial-phrase-bank
252|O lucro operacional subiu para EUR21 milhões de EUR106.000.|2|ptbr|financial-phrase-bank
253|O lucro operacional totalizou EUR 37,7 milhões, ligeiramente acima dos EUR 37,2 milhões no período correspondente em 2006.|2|ptbr|financial-phrase-bank
254|O lucro operacional totalizou 5,5 milhões de euros, acima dos -0,7 milhões de euros.|2|ptbr|financial-phrase-bank
255|O lucro operacional foi de EUR 11,4 milhões, acima dos EUR 7,5 milhões.|2|ptbr|financial-phrase-bank
256|O lucro operacional foi de 139,7 milhões de euros, 23% acima dos 113,8 milhões de euros.|2|ptbr|financial-phrase-bank
257|A entrada de pedidos cresceu 40% ano a ano e 30% ano a ano, respectivamente, para EUR 576 milhões e EUR 1,7 bilhões para os respectivos períodos de janeiro a setembro e julho a setembro de 2010.|2|ptbr|financial-phrase-bank
258|Os pedidos recebidos aumentaram 55% com relação ao ano anterior, para EUR732 milhões.|2|ptbr|financial-phrase-bank
259|O lucro operacional da Orion Pharma aumentou 42,5% em relação a 2004.|2|ptbr|financial-phrase-bank
260|O volume de passageiros aumentou 8,4% no período contábil.|2|ptbr|financial-phrase-bank
261|As receitas relacionadas com passageiros aumentaram 5,1% para 460,8 milhões de EUR de 438,5 milhões de EUR em 2009.|2|ptbr|financial-phrase-bank
262|Comunicado à imprensa 9 de outubro de 2009 A Ruukki assinou um contrato para entregar e instalar as estruturas de aço para uma ponte sobre o estreito de Kyronsalmi em Savonlinna, Finlândia.|2|ptbr|financial-phrase-bank
263|O lucro antes dos impostos aumentou para 0,6 milhões de euros de 0,4 milhões de euros no período correspondente em 2005.|2|ptbr|financial-phrase-bank
264|O lucro antes dos impostos aumentou para 1.019 milhões de euros de 1.007 euros no período correspondente em 2005.|2|ptbr|financial-phrase-bank
265|O lucro antes dos impostos aumentou para EUR 17,8 milhões, de EUR 14,9 milhões em 2005.|2|ptbr|financial-phrase-bank
266|O lucro antes de impostos totalizou 397,4 milhões de euros, face a 164,7 milhões de euros.|2|ptbr|financial-phrase-bank
267|Anteriormente, a empresa havia orientado para o EBIT e crescimento de vendas de 20 por cento e 10 por cento, respectivamente, neste ano.|2|ptbr|financial-phrase-bank
268|Anteriormente, a empresa estimou seu lucro operacional para atingir o nível de 2005 apenas.|2|ptbr|financial-phrase-bank
269|O lucro do período totalizou 39,4 milhões de euros, face aos 33,9 milhões de euros no período correspondente em 2006.|2|ptbr|financial-phrase-bank
270|O lucro para o período foi de EUR 5,9 milhões, acima dos EUR 1,3 milhões.|2|ptbr|financial-phrase-bank
271|O lucro do período foi de EUR 9,8 milhões, acima dos EUR 6,0 milhões em 2004.|2|ptbr|financial-phrase-bank
272|A receita cresceu 12 por cento para (x20ac) 3,6 bilhões (US $ 4,5 bilhões).|2|ptbr|financial-phrase-bank
273|A receita de julho a setembro cresceu 14 por cento para (EURO) 467 milhões em relação ao ano anterior, disse a empresa na quinta-feira.|2|ptbr|financial-phrase-bank
274|A receita, ao mesmo tempo, cresceu 14%, para 43 milhões de euros.|2|ptbr|financial-phrase-bank
275|A Ruukki assinou um contrato para entregar e instalar as estruturas de aço para uma ponte sobre o estreito Kyronsalmi em Savonlinna, Finlândia.|2|ptbr|financial-phrase-bank
276|As vendas na América Latina aumentaram 42% para 432 milhões de euros, e um total de 8,7 milhões de dispositivos móveis foram vendidos na área, representando um aumento de 32% em relação ao período correspondente em 2009.|2|ptbr|financial-phrase-bank
277|As vendas de roupas se desenvolveram melhor.|2|ptbr|financial-phrase-bank
278|As vendas líquidas da Sanoma Magazines Finland's cresceram para EUR 140,1 milhões, de EUR 131,8 milhões.|2|ptbr|financial-phrase-bank
279|O lucro líquido da Satama no terceiro trimestre de 2007 aumentou para 275.000 euros ($ 395.000) de 270.000 euros ($ 388.000) para o mesmo período de 2006.|2|ptbr|financial-phrase-bank
280|Seção: Notícias regionais - A demanda no tráfego da Finnair na Ásia, medido em passageiros-quilômetro, aumentou 34,9% em agosto em comparação com o ano passado.|2|ptbr|financial-phrase-bank
281|A Svyturys-Utenos Alus, que é controlada pelo grupo nórdico Baltic Beverages Holding (BBH), registrou um crescimento de 6,1% nas vendas de cerveja de janeiro a setembro, para 101,99 milhões de litros.|2|ptbr|financial-phrase-bank
282|Isso seria um aumento em relação às vendas estimadas de 117 milhões no ano passado.|2|ptbr|financial-phrase-bank
283|O contrato expande o escopo de uso da Tekla Structures para o projeto de pontes.|2|ptbr|financial-phrase-bank
284|O objetivo é aumentar as vendas em pelo menos um quinto em 2006.|2|ptbr|financial-phrase-bank
285|A rede registrou vendas de 298 milhões de euros em 2005, um aumento de 19,5 por cento no comparativo anual.|2|ptbr|financial-phrase-bank
286|A empresa espera que suas vendas líquidas em 2008 aumentem de 5 a 10% em relação a 2007.|2|ptbr|financial-phrase-bank
287|A empresa espera que suas vendas líquidas no primeiro semestre de 2008 alcancem o nível do ano anterior.|2|ptbr|financial-phrase-bank
288|A empresa está construindo uma nova frota e fez pedidos de 10 navios-tanque P-Max de 65.200 dwt.|2|ptbr|financial-phrase-bank
289|O lucro operacional da empresa (EBIT) totalizou EUR 0,0 milhões, acima dos EUR -0,3 milhões ano-a-ano.|2|ptbr|financial-phrase-bank
290|A perspectiva de EPS foi aumentada em 5,6 por cento para 2007 e 7,0 por cento para 2008.|2|ptbr|financial-phrase-bank
291|O justo valor das propriedades de investimento ascendeu a EUR 2.534,9 milhões, face a EUR 2.455,1 milhões em 2006.|2|ptbr|financial-phrase-bank
292|O governo finlandês anunciou na quarta-feira que vendeu uma participação de 32 por cento no grupo de produtos químicos e fertilizantes Kemira Oyj por (x20ac) 655,6 milhões ($ 890US milhões), elevando o preço das ações da empresa 6 por cento.|2|ptbr|financial-phrase-bank
293|A empresa gerou vendas de 187 milhões de euros em 2005.|1|ptbr|financial-phrase-bank
294|A empresa alemã também assinou um acordo de code share com outro membro da Oneworld - American Airlines Inc, parte da AMR Corp (NYSE: AMR) dos Estados Unidos.|2|ptbr|financial-phrase-bank
295|A empresa sediada em Helsinque, que também possui as marcas Salomon, Atomic e Suunto, disse que o lucro líquido cresceu 15 por cento nos três meses até 31 de dezembro para (x20ac) 47 milhões ($ 61US milhões), de (x20ac) 40,8 milhões a ano antes.|2|ptbr|financial-phrase-bank
296|O aumento no capital social foi registrado no Registro Comercial da Finlândia em 20 de novembro de 2006.|2|ptbr|financial-phrase-bank
297|O lucro operacional da Grain Trading aumentou para EUR 2,0 milhões, de EUR 1,4 milhões em 2005.|2|ptbr|financial-phrase-bank
298|As ações subiram pelo segundo dia na quarta-feira, trazendo sua alta de dois dias para GBX12 .0 ou 2,0%.|2|ptbr|financial-phrase-bank
299|As ações subiram pelo terceiro dia na terça-feira, trazendo sua alta de três dias para GBX10,50 ou 1,8%.|2|ptbr|financial-phrase-bank
300|A transação está em linha com a estratégia da Aspo de se expandir na região do Mar Báltico e nos mercados do leste.|2|ptbr|financial-phrase-bank
301|As transações aumentariam o lucro por ação no primeiro trimestre em cerca de EUR0,28.|2|ptbr|financial-phrase-bank
302|No entanto, houve alguma recuperação dos preços dos metais básicos e aumento da demanda por metais na China.|2|ptbr|financial-phrase-bank
303|Esta nova representação estende a presença global da Comptel a um total de 18 países, atendendo a mais de 250 clientes em mais de 80 países em todo o mundo.|2|ptbr|financial-phrase-bank
304|O próprio TietoEnator usa o Intellisync Mobile Suite da Nokia para e-mail, calendário e recursos de gerenciamento de dispositivos sem fio, e a empresa agora estenderá esses serviços a seus clientes.|2|ptbr|financial-phrase-bank
305|A receita operacional total cresceu 27,6% ano-a-ano para EUR61 milhões.|2|ptbr|financial-phrase-bank
306|O fluxo de caixa das operações da Vacon cresceu para EUR 37,1 milhões, de EUR 21,9 milhões um ano atrás.|2|ptbr|financial-phrase-bank
307|A Vacon fornecerá inversores para a Ruselprom na faixa de potência de 200 kW a 2 MW.|1|ptbr|financial-phrase-bank
308|Também fortalecemos nossa parceria existente com a Cybercom '', diz Teleste CTO Esko Myllyla.|2|ptbr|financial-phrase-bank
309|Por meio da aquisição da Satlan, a Teleste planeja expandir ainda mais sua presença no mercado como parceira de serviços de vídeo para operadoras de cabo, emissoras e provedores de serviços de IPTV.|2|ptbr|financial-phrase-bank
310|Com a aquisição, a empresa vai expandir sua oferta para as Américas do Norte, Central e do Sul, afirmou.|2|ptbr|financial-phrase-bank
311|Com a extensão do novo contrato para mais oito motores, a usina passará a produzir mais de 100 MW, disse.|2|ptbr|financial-phrase-bank
312|A YIT afirma que a aquisição faz parte de sua estratégia de expansão nos mercados da Europa Central e Oriental.|2|ptbr|financial-phrase-bank
313|`` As vendas de produtos BasWare cresceram fortemente no período financeiro, em 24 por cento.|2|ptbr|financial-phrase-bank
314|"""O segundo trimestre de 2010 foi o primeiro trimestre com crescimento nas vendas líquidas desde o terceiro trimestre de 2008"", disse Magnus Rosen, CEO da Ramirent."|2|ptbr|financial-phrase-bank
315|"""A transação fortalece nossa posição ... em produtos de design e marca"", disse o presidente e CEO da Fiskars, Heikki Allonen, destacando que os dois grupos têm relativamente poucas operações sobrepostas."|2|ptbr|financial-phrase-bank
316|1 de fevereiro de 2011 - A empresa finlandesa de têxteis e vestuário Marimekko Oyj HEL: MMO1V disse hoje que seu lucro operacional preliminar cresceu para EUR 8,2 milhões em 2010 de EUR 6,3 milhões em 2009.|2|ptbr|financial-phrase-bank
317|A Finnish Componenta publicou sua nova estratégia de longo prazo para o período 2011-2015 com o objetivo de crescer junto com seus clientes.|1|ptbr|financial-phrase-bank
318|A finlandesa Larox fechou contrato com o Projeto Talvivaara para entrega de filtros para a mina de níquel Talvivaara em Sotkamo, na Finlândia.|2|ptbr|financial-phrase-bank
319|A Affecto espera que suas vendas líquidas em todo o ano de 2010 aumentem em relação ao nível de 2009, quando atingiram 103 milhões de euros.|2|ptbr|financial-phrase-bank
320|O cash flow das operações aumentou para EUR 52,7 milhões de EUR 15,6 milhões em 2007.|2|ptbr|financial-phrase-bank
321|As receitas de comissões aumentaram 25,7% para EUR 16,1 milhões, de EUR 12,8 milhões em 2004.|2|ptbr|financial-phrase-bank
322|O objetivo da Componenta com este contrato é aumentar os negócios em suas linhas de produção existentes.|2|ptbr|financial-phrase-bank
323|O lucro por ação de janeiro a junho de 2010 foi de EUR0,30, um aumento de 20% ano-a-ano de EUR0,25.|2|ptbr|financial-phrase-bank
324|O lucro por ação EPS aumentou para EUR 0,11 de EUR 0,03.|2|ptbr|financial-phrase-bank
325|Elisa disse que as assinaturas móveis cresceram 7% durante 2007, principalmente por causa dos clientes que adotaram a chamada tecnologia móvel de terceira geração.|2|ptbr|financial-phrase-bank
326|O EPS para o trimestre ficou em 0,36 eur, acima dos 0,33 eur um ano atrás e à frente da previsão de 0,33 eur.|2|ptbr|financial-phrase-bank
327|O EPS cresceu de 0,02 euros para 0,04 euros.|2|ptbr|financial-phrase-bank
328|As exportações cresceram 16,5%, para 19,1 milhões de litros.|2|ptbr|financial-phrase-bank
329|O grupo de investimentos finlandês Panostaja Oyj disse que seu lucro líquido subiu para 8,6 milhões de euros, US $ 11,4 milhões no ano fiscal de 2005-06, encerrado em 31 de outubro de 2006, de 2,8 milhões de euros, US $ 3,7 milhões no mesmo período do ano fiscal de 2004-05.|2|ptbr|financial-phrase-bank
330|O fornecedor finlandês de componentes de metal, Componenta Oyj, disse que seu lucro líquido subiu para 3,5 milhões de euros, US $ 4,5 milhões em 2006, de 2,2 milhões de euros, US $ 2,8 milhões em 2005.|2|ptbr|financial-phrase-bank
331|A empresa finlandesa de tecnologia de wafer de silício Okmetic Oyj OMX Helsinki: OKM1V relatou na quinta-feira, 30 de outubro, um lucro operacional de EUR 7,4 milhões de janeiro a setembro de 2008, ante EUR 6,1 milhões no período correspondente em 2007.|2|ptbr|financial-phrase-bank
332|Fiskars Brands reporta vendas líquidas de EUR 145,8 milhões, acima dos EUR 138,4 milhões.|2|ptbr|financial-phrase-bank
333|GeoSentric Oyj's GeoSolutions Business Unit GyPSii, o aplicativo de estilo de vida digital móvel e plataforma de rede social de geomobilidade, assinou um acordo com a Nanjing MyNet para disponibilizar a plataforma de rede social móvel GyPSii aos clientes da China Mobile.|2|ptbr|financial-phrase-bank
334|HELSINKI AFX - Outokumpu Technology disse que assinou um acordo de 3,5 milhões de euros com a Erdenet Mining Corporation da Mongólia para a engenharia da primeira planta HydroCopper a ser construída na mina de Erdenet.|2|ptbr|financial-phrase-bank
335|No entanto, a proporção de ordens permanentes pagas cresceu em 2009.|2|ptbr|financial-phrase-bank
336|Além da demanda na Finlândia, a exportação de produtos de pedra para revestimento também aumentou.|2|ptbr|financial-phrase-bank
337|Em janeiro-setembro de 2007, as vendas líquidas do grupo de operações contínuas aumentaram para EUR 213,1 milhões de EUR 172,6 milhões no período correspondente em 2006.|2|ptbr|financial-phrase-bank
338|Em julho-setembro de 2008, as vendas líquidas da YIT aumentaram para EUR 970,8 milhões, em comparação com EUR 906,8 milhões no período correspondente em 2007.|2|ptbr|financial-phrase-bank
339|No período do relatório, as vendas líquidas aumentaram 8% ano-a-ano para EUR 64,3 milhões, devido às aquisições de negócios realizadas durante o primeiro semestre de 2008-09, cujo efeito foi de EUR 10,9 milhões no período em análise .|2|ptbr|financial-phrase-bank
340|No período do relatório, o lucro operacional da empresa cresceu 43,2% para 6 milhões de euros.|2|ptbr|financial-phrase-bank
341|As vendas líquidas do ano passado aumentaram para EUR 68,3 milhões, de EUR 62,2 milhões.|2|ptbr|financial-phrase-bank
342|No ano passado, a empresa aumentou seu faturamento de 6,1 milhões de litas em 2004 para aproximadamente 7 milhões de litas - EUR 2 milhões.|2|ptbr|financial-phrase-bank
343|ADP News - 18 de novembro de 2008 - A fabricante finlandesa de inversores de frequência Vacon Oyj OMX: VAC1V disse hoje que montou novos escritórios de representação na Romênia e na Ucrânia para atender os mercados em crescimento no leste e sudeste da Europa.|2|ptbr|financial-phrase-bank
344|Estima-se que as vendas líquidas do Grupo Marimekko para o ano todo aumentem em cerca de 10%.|2|ptbr|financial-phrase-bank
345|As vendas líquidas aumentaram 30% para EUR 36 milhões.|2|ptbr|financial-phrase-bank
346|As vendas líquidas aumentaram 1% ano-a-ano para EUR 29 milhões, afetadas pelas aquisições de negócios, realizadas durante o período financeiro anterior, cujo efeito foi de EUR 5,1 milhões no período em análise.|2|ptbr|financial-phrase-bank
347|No entanto, sua participação de mercado subiu para 49,14 por cento de 48,51 por cento um ano antes.|2|ptbr|financial-phrase-bank
348|Nokia - maior fabricante mundial de telefones celulares - e China Postel - maior distribuidora de telefones celulares da China - têm uma parceria de longa data que continua a se fortalecer com o tempo.|2|ptbr|financial-phrase-bank
349|As vendas de outubro a dezembro foram de 302 milhões de euros, ou um aumento de 25,3 por cento ano a ano.|2|ptbr|financial-phrase-bank
350|Olvi, que controla uma participação de 94 por cento na Ragutis por meio de A. Le Coq, disse em seu relatório anual publicado no início deste ano que as vendas da cervejaria lituana atingiram 15,04 milhões de euros no ano passado, um aumento de 20,4 por cento ante 12,49 milhões de euros em 2004 .|2|ptbr|financial-phrase-bank
351|Olvi espera que as vendas e a participação de mercado aumentem no primeiro trimestre de 2010.|2|ptbr|financial-phrase-bank
352|A meta da Olvi é fortalecer sua participação no mercado de refrigerantes, águas minerais, sidras, long drinks e energéticos.|1|ptbr|financial-phrase-bank
353|O lucro operacional aumentou para EUR 14,0 milhões de EUR 4,9 milhões no período correspondente em 2005.|2|ptbr|financial-phrase-bank
354|O lucro operacional das fábricas asiáticas cresceu acentuadamente.|2|ptbr|financial-phrase-bank
355|O lucro operacional totalizou EUR 825 milhões, acima dos EUR 763 milhões em 2004.|2|ptbr|financial-phrase-bank
356|O lucro operacional totalizou EUR 83,0 milhões, acima dos EUR 23,5 milhões ano-a-ano.|2|ptbr|financial-phrase-bank
357|A capacidade de produção aumentará de 36.000 para 85.000 toneladas por ano e a matéria-prima continuará a ser papel e cartão reciclados.|2|ptbr|financial-phrase-bank
358|O lucro no período aumentou de EUR 2,9 milhões para EUR 10,5 milhões.|2|ptbr|financial-phrase-bank
359|O lucro por ação foi de EUR 1,03, acima dos EUR 0,87.|2|ptbr|financial-phrase-bank
360|O retorno sobre o capital empregado aumentou 4,8 pontos percentuais para 19,6%.|2|ptbr|financial-phrase-bank
361|A receita de julho a setembro cresceu 21 por cento, para EUR 2,3 bilhões, disse a empresa finlandesa na quinta-feira.|2|ptbr|financial-phrase-bank
362|A receita cresceu 1 por cento para € 742,2 milhões, US $ 964 milhões, de € 735 milhões.|2|ptbr|financial-phrase-bank
363|A carteira de pedidos da Ruukki no final de 2010 cresceu 30% com relação ao ano anterior e 10% com relação ao trimestre anterior.|2|ptbr|financial-phrase-bank
364|A Ruukki assinou o contrato com a empresa norueguesa Veidekke Entreprenor AS.|2|ptbr|financial-phrase-bank
365|As vendas na Finlândia aumentaram 3,9% e o crescimento internacional foi de 0,7%.|2|ptbr|financial-phrase-bank
366|As vendas de pacotes de segurança e sistema aumentaram ligeiramente.|2|ptbr|financial-phrase-bank
367|O lucro antes dos impostos da Stora Enso no terceiro trimestre dobrou para EUR 197 milhões.|2|ptbr|financial-phrase-bank
368|O crescimento mais forte foi visto nos novos mercados na Rússia, República Tcheca e Eslováquia.|2|ptbr|financial-phrase-bank
369|A companhia aérea encomendou nove aeronaves Airbus A350-900 com entregas a partir de 2011 e, ao fazer isso, torna-se a companhia aérea líder para a última variante dos motores da série Rolls-Royce Trent, chamada 1700.|2|ptbr|financial-phrase-bank
370|A empresa está agora intensificando suas operações de fundição e aumentando sua capacidade de produção anual para 230.000 toneladas de cobre.|2|ptbr|financial-phrase-bank
371|A participação de mercado da empresa continua a aumentar.|2|ptbr|financial-phrase-bank
372|O tráfego regular da empresa, medido em receita por passageiro por quilômetro RPK, cresceu pouco mais de 2% e quase 3% mais passageiros foram transportados em voos regulares do que em fevereiro de 2009.|2|ptbr|financial-phrase-bank
373|A empresa disse que os seus investimentos nas novas áreas de mercado resultaram no aumento das vendas na Suécia, Polónia, Rússia e Lituânia.|2|ptbr|financial-phrase-bank
374|A venda do Autotank também fortalecerá a estrutura de capital da Aspo '', comentou Gustav Nyberg, CEO da Aspo.|2|ptbr|financial-phrase-bank
375|O lucro por ação no trimestre foi de 0,25 euros, acima dos 0,20 euros do mesmo trimestre do ano anterior.|2|ptbr|financial-phrase-bank
376|A taxa de ocupação econômica do portfólio de propriedades da Sponda aumentou para 91,2% de 88,8% em 2006.|2|ptbr|financial-phrase-bank
377|O fornecedor finlandês de BSS-OSS e VAS para operadoras de telecomunicações, Tecnotree, recebeu pedidos de expansão no valor total de US $ 7,3 milhões para sua cobrança convergente e soluções de mensagens de próxima geração na América Latina, a empresa anunciou sem especificar quais operadoras fizeram os pedidos .|2|ptbr|financial-phrase-bank
378|O lucro operacional do grupo em 12 meses cresceu 31%, para 337,8 milhões de euros.|2|ptbr|financial-phrase-bank
379|O crescimento da atuação efetiva dos clientes da Talentum, iniciado no final de 2009, continuou durante o período coberto pelo relatório, afirmou a empresa.|2|ptbr|financial-phrase-bank
380|O crescimento das vendas líquidas no primeiro semestre de 2008 foi de 28% em relação ao primeiro semestre de 2007.|2|ptbr|financial-phrase-bank
381|O lucro antes dos impostos do negócio de seguro de vida do grupo aumentou para EUR 36 milhões, de EUR 27 milhões.|2|ptbr|financial-phrase-bank
382|O lucro antes dos impostos do negócio de seguro de vida do grupo aumentou de 27 milhões de euros para 36 milhões de euros.|2|ptbr|financial-phrase-bank
383|O volume total de entregas dos negócios de papel em 2010 foi de 1.155.000 toneladas, ante 1.132.000 toneladas em 2009.|2|ptbr|financial-phrase-bank
384|O valor das propriedades florestais da empresa aumentou em SEK 3,6 bilhões.|2|ptbr|financial-phrase-bank
385|A nova operação vem fortalecendo a parceria da Telemig Celular com a Tecnomen, iniciada desde o início das operações de pré-pago da Telemig.|2|ptbr|financial-phrase-bank
386|O volume de negócios subiu para EUR21m de EUR17m.|2|ptbr|financial-phrase-bank
387|A Xerox e a Stora Enso se uniram para adaptar a iGen3 ao mercado de embalagens sob demanda de curto prazo.|2|ptbr|financial-phrase-bank
388|A YIT Construction e a cidade de Riihim + ∆ki assinaram um contrato de arrendamento pelo qual a cidade ocupará as instalações de escritórios do Travel Center.|2|ptbr|financial-phrase-bank
389|A atualização tem como objetivo aumentar a capacidade da rede de 450 MHz para 630 MHz em várias cidades, permitindo serviços bidirecionais para televisão digital, bem como dados de banda larga.|2|ptbr|financial-phrase-bank
390|A finlandesa Stockmann fechou contrato com a empresa Technopolis.|1|ptbr|financial-phrase-bank
391|De acordo com o seu aviso, o Skandinaviska Enskilda Banken AB publ Helsinki Branch desinvestiu em 10 de agosto de 2009 no total 11.958.000 ações da Alma Media em Ilkka-Yhtyma Oyj e Kaleva Kustannus Oy, conforme as condições do acordo feito pelas empresas em 1 de julho de 2009 cumpridas.|1|ptbr|financial-phrase-bank
392|Conforme anunciado anteriormente, a GeoSentric Oyj celebrou contratos de financiamento com seu investidor líder em 30 de junho de 2010, permitindo que a Empresa recebesse financiamento de até 6M.|1|ptbr|financial-phrase-bank
393|Ao mesmo tempo, o mercado de dispositivos automatizados para manuseio de líquidos já é maior do que o de pipetas, segundo Biohit.|1|ptbr|financial-phrase-bank
394|O CEO da Efore, Reijo Maihaniemi, disse que a empresa desenvolveu e já entregou unidades de fonte de alimentação para os respectivos sistemas baseados nesta tecnologia para a empresa do setor chinesa ZTE Corp SHE: 000063.|1|ptbr|financial-phrase-bank
395|A finlandesa Talvivaara Mining Co HEL: TLV1V disse na quinta-feira que escolheu o BofA Merrill Lynch e o JPMorgan NYSE: JPM como corretores conjuntos de sua emissão planejada de notas conversíveis no valor de até EUR 250 milhões e USD332 milhões.|1|ptbr|financial-phrase-bank
396|A produção de chumbo, por sua vez, deve aumentar para 60.000 toneladas até 2009, o que seria um aumento de duas vezes em relação aos níveis de capacidade atuais, disse Zahariev.|2|ptbr|financial-phrase-bank
397|Lemminkainen Oyj disse que assinou acordos de crédito com Nordea Bank STO: NDA, Pohjola Bank HEL: POH1S, Sampo Bank HEL: SAMAS e Svenska Handelsbanken STO: SHB A.|1|ptbr|financial-phrase-bank
398|Pohjola pode aumentar sua participação para 45% em 2013.|1|ptbr|financial-phrase-bank
399|O Scandic Feed também diversificará ainda mais o portfólio de produtos da Tosno.|1|ptbr|financial-phrase-bank
400|Separadamente, a YIT Corporation e a empresa austríaca E AG assinaram na semana passada um acordo sobre a venda da empresa de serviços de sistema de construção da E na Alemanha, Áustria, Polônia, República Tcheca, Hungria e Romênia por 55 milhões de euros.|2|ptbr|financial-phrase-bank
401|O acordo com a JM faz parte de uma série de contratos que a TeliaSonera assinou nos últimos meses com empresas de construção residencial e gestão imobiliária na Suécia.|1|ptbr|financial-phrase-bank
402|A empresa pretende aumentar a capacidade de produção em 2006.|2|ptbr|financial-phrase-bank
403|O valor estimado do contrato é de 12,4 milhões de euros. A Vaisala, com sede em Helsinque, na Finlândia, desenvolve e fabrica sistemas de medição eletrônica para meteorologia, ciências ambientais, tráfego e indústria.|1|ptbr|financial-phrase-bank
404|O shopping faz parte do projeto de desenvolvimento Baltic Pearl na cidade de São Petersburgo, onde a Baltic Pearl CJSC, uma subsidiária da Shanghai Foreign Joint Investment Company, está desenvolvendo casas para 35.000 pessoas.|1|ptbr|financial-phrase-bank
405|A nova instalação, que será conhecida como Technopolis Pulkovo, apresentará ao mercado russo um conceito totalmente novo de criação, operação e crescimento de um parque de ciência e tecnologia com financiamento comercial para apoiar o crescimento de empresas intensivas em conhecimento.|1|ptbr|financial-phrase-bank
406|Com isso, a empresa ampliará sua oferta para as Américas do Norte, Central e do Sul.|2|ptbr|financial-phrase-bank
407|Para nossos membros e parceiros, o uso de TI ficará mais evidente no aumento da eficiência do serviço de resultados '', observa Perttu Puro da Tradeka.|2|ptbr|financial-phrase-bank
408|A Vacon controla mais 5% da empresa por meio do fundo de investimento Power Fund I. EUR 1,0 = USD 1,397|1|ptbr|financial-phrase-bank
409|"""Este pedido está incluído na carteira de pedidos da Wartsila no segundo trimestre"", acrescentou a empresa."|1|ptbr|financial-phrase-bank
410|`` A administração decidiu no final de 2005 aumentar a capacidade de cobre catódico.|1|ptbr|financial-phrase-bank
